,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
1699581,-122.418108926,37.7594801326,1,1,0,1,2
1699634,-122.416075285,37.7844496613,0,0,1,0,0
1699989,-122.421056878,37.7923840814,0,0,1,0,0
1699998,-122.407538332,37.7657827544,1,1,0,1,2
1700148,-122.416230393,37.7636337703,1,1,0,1,2
1700188,-122.420874632,37.7914943052,0,0,1,0,0
1700264,-122.418486297,37.7634954373,1,1,0,1,2
1700495,-122.41592985,37.7604330004,1,1,0,1,2
1700511,-122.418467748,37.787965257,0,0,1,0,0
1700536,-122.418844748,37.789829767,0,0,1,0,0
1700813,-122.416230393,37.7636337703,1,1,0,1,2
1700879,-122.418274172,37.7870372044,0,0,1,0,0
1700904,-122.419039119,37.7907880214,0,0,1,0,0
1700937,-122.414845139,37.7605000726,1,1,0,1,2
1700998,-122.416916142,37.7843944492,0,0,1,0,0
1701070,-122.41868792,37.7642753857,1,1,0,1,2
1701124,-122.414845139,37.7605000726,1,1,0,1,2
1701220,-122.416075285,37.7844496613,0,0,1,0,0
1701242,-122.415155941,37.7636979309,1,1,0,1,2
1701447,-122.422262971,37.7891773628,0,0,1,0,0
1701506,-122.418368839,37.7874861572,0,0,1,0,0
1701563,-122.41592985,37.7604330004,1,1,0,1,2
1701689,-122.416220196,37.762815158,1,1,0,1,2
1701953,-122.414849773,37.7612879252,1,1,0,1,2
1701978,-122.41664237,37.7872450378,0,0,1,0,0
1702010,-122.418090767,37.7861007451,0,0,1,0,0
1702092,-122.426668236,37.7869250593,0,0,1,0,0
1702123,-122.418701003,37.7651098786,1,1,0,1,2
1702501,-122.419360353,37.7618358012,1,1,0,1,2
1702504,-122.416078424,37.7620347867,1,1,0,1,2
1702654,-122.400180244,37.7913046529,0,0,1,3,3
1702742,-122.420120319,37.7877570602,0,0,1,0,0
1702897,-122.416720982,37.7571677817,1,1,0,1,2
1702998,-122.418274172,37.7870372044,0,0,1,0,0
1703372,-122.417964484,37.7586968166,1,1,0,1,2
1703475,-122.418274172,37.7870372043,0,0,1,0,0
1703517,-122.41638971,37.7652491154,1,1,0,1,2
1703649,-122.416230393,37.7636337703,1,1,0,1,2
1703686,-122.41592985,37.7604330004,1,1,0,1,2
1704076,-122.418467748,37.787965257,0,0,1,0,0
1704344,-122.41191828,37.7609983572,1,1,0,1,2
1704536,-122.416230393,37.7636337703,1,1,0,1,2
1704781,-122.41592985,37.7604330004,1,1,0,1,2
1704887,-122.414845139,37.7605000726,1,1,0,1,2
1704894,-122.41664237,37.7872450378,0,0,1,0,0
1704896,-122.418368839,37.7874861572,0,0,1,0,0
1705027,-122.41638971,37.7652491154,1,1,0,1,2
1705046,-122.419930112,37.7868262082,0,0,1,0,0
1705169,-122.420211965,37.7882225424,0,0,1,0,0
1705178,-122.41638971,37.7652491154,1,1,0,1,2
1705235,-122.409686192,37.7862042105,0,0,1,3,3
1705511,-122.403404791,37.7754207067,0,0,1,3,3
1705512,-122.414845139,37.7605000726,1,1,0,1,2
1705513,-122.418368839,37.7874861572,0,0,1,0,0
1705577,-122.414845139,37.7605000726,1,1,0,1,2
1705678,-122.416320645,37.7587424639,1,1,0,1,2
1705795,-122.418486297,37.7634954373,1,1,0,1,2
1705803,-122.415308389,37.7653161356,1,1,0,1,2
1705807,-122.419039119,37.7907880214,0,0,1,0,0
1705863,-122.415921585,37.7596123169,1,1,0,1,2
1706010,-122.418467748,37.787965257,0,0,1,0,0
1706245,-122.417964484,37.7586968166,1,1,0,1,2
1706312,-122.422139511,37.7894107633,0,0,1,0,0
1706608,-122.417019321,37.7891095539,0,0,1,0,0
1706712,-122.417817853,37.7578884408,1,1,0,1,2
1706771,-122.420120319,37.7877570602,0,0,1,0,0
1707011,-122.416916142,37.7843944492,0,0,1,0,0
1707149,-122.415000537,37.7620990021,1,1,0,1,2
1707526,-122.416075285,37.7844496613,0,0,1,0,0
1707608,-122.420402464,37.7891643768,0,0,1,0,0
1707622,-122.418368839,37.7874861572,0,0,1,0,0
1707882,-122.420120319,37.7877570602,0,0,1,0,0
1708075,-122.416075285,37.7844496613,0,0,1,0,0
1708159,-122.417964484,37.7586968166,1,1,0,1,2
1708200,-122.422586142,37.7720472598,1,1,0,1,2
1708390,-122.417710345,37.7842362878,0,0,1,0,0
1708472,-122.416078424,37.7620347867,1,1,0,1,2
1708572,-122.415357787,37.7855449804,0,0,1,0,0
1708588,-122.416261837,37.7853750846,0,0,1,0,0
1708695,-122.417964484,37.7586968166,1,1,0,1,2
1708727,-122.418467748,37.787965257,0,0,1,0,0
1708747,-122.419039119,37.7907880214,0,0,1,0,0
1708862,-122.418368839,37.7874861572,0,0,1,0,0
1708876,-122.418486297,37.7634954373,1,1,0,1,2
1708906,-122.418562843,37.7884306841,0,0,1,0,0
1708957,-122.416374836,37.7644225166,1,1,0,1,2
1709187,-122.412297249,37.760401075,1,1,0,1,2
1709259,-122.413601459,37.7589627679,1,1,0,1,2
1709270,-122.416452066,37.7863086886,0,0,1,0,0
1709302,-122.416075285,37.7844496613,0,0,1,0,0
1709439,-122.418368839,37.7874861572,0,0,1,0,0
1709658,-122.421074787,37.7928376627,0,0,1,0,0
1709668,-122.422188261,37.7726948237,1,1,0,1,2
1709701,-122.414845139,37.7605000726,1,1,0,1,2
1709713,-122.41638971,37.7652491154,1,1,0,1,2
1710100,-122.413107623,37.765448018,1,1,0,1,2
1710373,-122.418486297,37.7634954373,1,1,0,1,2
1710407,-122.418467748,37.787965257,0,0,1,0,0
1710414,-122.415629332,37.7572322279,1,1,0,1,2
1710418,-122.418467748,37.787965257,0,0,1,0,0
1710421,-122.411826281,37.7642766927,1,1,0,1,2
1710666,-122.416070933,37.7612142237,1,1,0,1,2
1710975,-122.416075285,37.7844496613,0,0,1,0,0
1710992,-122.416230393,37.7636337703,1,1,0,1,2
1711023,-122.413591696,37.7638222259,1,1,0,1,2
1711093,-122.420691681,37.7905770711,0,0,1,0,0
1711095,-122.418274172,37.7870372044,0,0,1,0,0
1711149,-122.402332861,37.7615735217,1,1,0,1,2
1711284,-122.416872884,37.7587640201,1,1,0,1,2
1711641,-122.416230393,37.7636337703,1,1,0,1,2
1711688,-122.422798099,37.788436907,0,0,1,0,0
1711893,-122.418467748,37.787965257,0,0,1,0,0
1712061,-122.416070933,37.7612142237,1,1,0,1,2
1712064,-122.416075285,37.7844496613,0,0,1,0,0
1712155,-122.417180449,37.7619674218,1,1,0,1,2
1712179,-122.413107623,37.765448018,1,1,0,1,2
1712204,-122.417019321,37.7891095539,0,0,1,0,0
1712304,-122.422253467,37.7908627239,0,0,1,0,0
1712367,-122.41638971,37.7652491154,1,1,0,1,2
1712464,-122.416230393,37.7636337703,1,1,0,1,2
1712484,-122.418467748,37.787965257,0,0,1,0,0
1712486,-122.41592985,37.7604330004,1,1,0,1,2
1712528,-122.416230393,37.7636337703,1,1,0,1,2
1712901,-122.419039119,37.7907880214,0,0,1,0,0
1712998,-122.415155941,37.7636979309,1,1,0,1,2
1713035,-122.420691681,37.790577071,0,0,1,0,0
1713141,-122.422330464,37.7903690689,0,0,1,0,0
1713219,-122.420120319,37.7877570602,0,0,1,0,0
1713265,-122.416230393,37.7636337703,1,1,0,1,2
1713322,-122.416075285,37.7844496613,0,0,1,0,0
1713455,-122.41592985,37.7604330004,1,1,0,1,2
1713485,-122.421949488,37.7884881521,0,0,1,0,0
1713553,-122.418090767,37.7861007452,0,0,1,0,0
1713619,-122.417622321,37.7837762385,0,0,1,0,0
1713638,-122.416872884,37.7587640201,1,1,0,1,2
1713694,-122.420691681,37.7905770711,0,0,1,0,0
1713751,-122.420021471,37.7872807076,0,0,1,0,0
1713813,-122.41592985,37.7604330004,1,1,0,1,2
1713844,-122.418368839,37.7874861572,0,0,1,0,0
1713898,-122.418467748,37.787965257,0,0,1,0,0
1713989,-122.416720982,37.7571677817,1,1,0,1,2
1714011,-122.416075285,37.7844496613,0,0,1,0,0
1714096,-122.41638971,37.7652491154,1,1,0,1,2
1714157,-122.418486297,37.7634954373,1,1,0,1,2
1714161,-122.420120319,37.7877570602,0,0,1,0,0
1714172,-122.418844748,37.789829767,0,0,1,0,0
1714528,-122.418467748,37.787965257,0,0,1,0,0
1714578,-122.416261837,37.7853750846,0,0,1,0,0
1714602,-122.41703192,37.761156085,1,1,0,1,2
1714629,-122.415000537,37.7620990021,1,1,0,1,2
1714792,-122.416075285,37.7844496613,0,0,1,0,0
1714866,-122.416569016,37.7555687969,1,1,0,1,2
1714875,-122.418368839,37.7874861572,0,0,1,0,0
1714883,-122.418274172,37.7870372044,0,0,1,0,0
1714925,-122.41868792,37.7642753857,1,1,0,1,2
1715046,-122.417332583,37.7635718956,1,1,0,1,2
1715307,-122.478618706,37.7531929151,1,2,3,2,4
1715344,-122.416230393,37.7636337703,1,1,0,1,2
1715497,-122.416261837,37.7853750846,0,0,1,0,0
1715827,-122.418274172,37.7870372044,0,0,1,0,0
1716092,-122.417964484,37.7586968166,1,1,0,1,2
1716120,-122.419039119,37.7907880214,0,0,1,0,0
1716231,-122.419039119,37.7907880214,0,0,1,0,0
1716270,-122.416916142,37.7843944492,0,0,1,0,0
1716884,-122.420523936,37.7901172491,0,0,1,0,0
1716894,-122.420307356,37.7886989512,0,0,1,0,0
1716930,-122.41592985,37.7604330004,1,1,0,1,2
1717082,-122.422695629,37.7921733285,0,0,1,0,0
1717166,-122.41592985,37.7604330004,1,1,0,1,2
1717285,-122.415000537,37.7620990021,1,1,0,1,2
1717333,-122.418658295,37.7889098399,0,0,1,0,0
1717850,-122.418274172,37.7870372044,0,0,1,0,0
1718018,-122.421762502,37.7875490095,0,0,1,0,0
1718088,-122.413591696,37.7638222259,1,1,0,1,2
1718150,-122.418274172,37.7870372044,0,0,1,0,0
1718315,-122.420506815,37.7505052869,1,1,0,1,2
1718387,-122.420691681,37.7905770711,0,0,1,0,0
1718456,-122.418368839,37.7874861572,0,0,1,0,0
1718557,-122.421921286,37.7892209019,0,0,1,0,0
1718647,-122.41739283,37.7909741243,0,0,1,0,0
1718913,-122.420874632,37.7914943052,0,0,1,0,0
1719005,-122.413591696,37.7638222259,1,1,0,1,2
1719179,-122.415921585,37.7596123169,1,1,0,1,2
1719216,-122.417964484,37.7586968166,1,1,0,1,2
1719329,-122.492708772,37.7394765463,1,2,3,2,4
1719454,-122.41638971,37.7652491154,1,1,0,1,2
1719515,-122.417964484,37.7586968166,1,1,0,1,2
1719517,-122.416230393,37.7636337703,1,1,0,1,2
1719777,-122.416075285,37.7844496613,0,0,1,0,0
1719835,-122.417019321,37.7891095539,0,0,1,0,0
1719993,-122.415000537,37.7620990021,1,1,0,1,2
1720002,-122.403404791,37.7754207067,0,0,1,3,3
1720189,-122.417332583,37.7635718956,1,1,0,1,2
1720263,-122.418486297,37.7634954373,1,1,0,1,2
1720328,-122.418467748,37.787965257,0,0,1,0,0
1720684,-122.414845139,37.7605000726,1,1,0,1,2
1720700,-122.420691681,37.7905770711,0,0,1,0,0
1720741,-122.417964484,37.7586968166,1,1,0,1,2
1720771,-122.415308389,37.7653161356,1,1,0,1,2
1720895,-122.420021471,37.7872807076,0,0,1,0,0
1721355,-122.41592985,37.7604330004,1,1,0,1,2
1721369,-122.415155941,37.7636979309,1,1,0,1,2
1721439,-122.417970955,37.7594884557,1,1,0,1,2
1721504,-122.415000537,37.7620990021,1,1,0,1,2
1721597,-122.413591696,37.7638222259,1,1,0,1,2
1722063,-122.416075285,37.7844496613,0,0,1,0,0
1722339,-122.420497289,37.7896188192,0,0,1,0,0
1722588,-122.411210038,37.7629736142,1,1,0,1,2
1722775,-122.418658295,37.7889098399,0,0,1,0,0
1723200,-122.418274172,37.7870372043,0,0,1,0,0
1723401,-122.417817853,37.7578884408,1,1,0,1,2
1723405,-122.420691681,37.7905770711,0,0,1,0,0
1723535,-122.415932937,37.761222333,1,1,0,1,2
1723579,-122.413591696,37.7638222259,1,1,0,1,2
1723631,-122.413591696,37.7638222259,1,1,0,1,2
1723639,-122.417903978,37.7851670875,0,0,1,0,0
1723888,-122.417964484,37.7586968166,1,1,0,1,2
1723908,-122.418467748,37.787965257,0,0,1,0,0
1723980,-122.413107623,37.765448018,1,1,0,1,2
1724066,-122.418486297,37.7634954373,1,1,0,1,2
1724084,-122.405065483,37.7980134745,0,0,1,3,3
1724114,-122.41592985,37.7604330004,1,1,0,1,2
1724363,-122.416261837,37.7853750846,0,0,1,0,0
1724396,-122.415000537,37.7620990021,1,1,0,1,2
1724608,-122.418486297,37.7634954373,1,1,0,1,2
1724894,-122.421733768,37.7632996946,1,1,0,1,2
1725023,-122.416230393,37.7636337703,1,1,0,1,2
1725073,-122.416075285,37.7844496613,0,0,1,0,0
1725184,-122.416220196,37.762815158,1,1,0,1,2
1725190,-122.417964484,37.7586968166,1,1,0,1,2
1725221,-122.420691681,37.7905770711,0,0,1,0,0
1725422,-122.41592985,37.7604330004,1,1,0,1,2
1725504,-122.427042152,37.8011054678,0,0,1,0,0
1725519,-122.424295891,37.7833983075,0,0,1,0,0
1725579,-122.415006371,37.7628868985,1,1,0,1,2
1725665,-122.418272166,37.7619029613,1,1,0,1,2
1725807,-122.420691681,37.7905770711,0,0,1,0,0
1725898,-122.417964484,37.7586968166,1,1,0,1,2
1725969,-122.415308389,37.7653161356,1,1,0,1,2
1726020,-122.416075285,37.7844496613,0,0,1,0,0
1726028,-122.417964484,37.7586968166,1,1,0,1,2
1726078,-122.409129634,37.7838066631,0,0,1,3,3
1726092,-122.417964484,37.7586968167,1,1,0,1,2
1726186,-122.419126295,37.786984958,0,0,1,0,0
1726246,-122.415155941,37.7636979309,1,1,0,1,2
1726252,-122.418368839,37.7874861572,0,0,1,0,0
1726359,-122.413107623,37.765448018,1,1,0,1,2
1726714,-122.417885441,37.7854378472,0,0,1,0,0
1726924,-122.413117805,37.7906201758,0,0,1,0,0
1726995,-122.420497289,37.7896188192,0,0,1,0,0
1727077,-122.418658295,37.7889098399,0,0,1,0,0
1727306,-122.417964484,37.7586968166,1,1,0,1,2
1727307,-122.417964484,37.7586968166,1,1,0,1,2
1727331,-122.415885066,37.7835160564,0,0,1,0,0
1727422,-122.416261837,37.7853750846,0,0,1,0,0
1727426,-122.417964484,37.7586968166,1,1,0,1,2
1727602,-122.420307356,37.7886989511,0,0,1,0,0
1727654,-122.416075285,37.7844496613,0,0,1,0,0
1727866,-122.419039119,37.7907880214,0,0,1,0,0
1727914,-122.416230393,37.7636337703,1,1,0,1,2
1727967,-122.416230393,37.7636337703,1,1,0,1,2
1728031,-122.415000537,37.7620990021,1,1,0,1,2
1728089,-122.416230393,37.7636337703,1,1,0,1,2
1728447,-122.41638971,37.7652491154,1,1,0,1,2
1728463,-122.416075285,37.7844496613,0,0,1,0,0
1728497,-122.392940949,37.7860677022,0,0,1,3,3
1728629,-122.416075285,37.7844496613,0,0,1,0,0
1728878,-122.418274172,37.7870372044,0,0,1,0,0
1729085,-122.415770264,37.7580118295,1,1,0,1,2
1729108,-122.416075285,37.7844496613,0,0,1,0,0
1729245,-122.420874632,37.7914943052,0,0,1,0,0
1729254,-122.416070933,37.7612142237,1,1,0,1,2
1729279,-122.420307356,37.7886989512,0,0,1,0,0
1729423,-122.418262236,37.7610817999,1,1,0,1,2
1729536,-122.418090767,37.7861007451,0,0,1,0,0
1729597,-122.421949488,37.7884881521,0,0,1,0,0
1729604,-122.417964484,37.7586968166,1,1,0,1,2
1729678,-122.41592985,37.7604330004,1,1,0,1,2
1729757,-122.415000537,37.7620990021,1,1,0,1,2
1729772,-122.421949488,37.7884881521,0,0,1,0,0
1729780,-122.415155941,37.7636979309,1,1,0,1,2
1729946,-122.416261837,37.7853750846,0,0,1,0,0
1729959,-122.422695629,37.7921733285,0,0,1,0,0
1730005,-122.416916142,37.7843944492,0,0,1,0,0
1730141,-122.416075285,37.7844496613,0,0,1,0,0
1730250,-122.417323189,37.7627500213,1,1,0,1,2
1730387,-122.420592674,37.7858416241,0,0,1,0,0
1730388,-122.416075285,37.7844496613,0,0,1,0,0
1730637,-122.416078424,37.7620347867,1,1,0,1,2
1730638,-122.416075285,37.7844496613,0,0,1,0,0
1730702,-122.416261837,37.7853750846,0,0,1,0,0
1730818,-122.418486297,37.7634954373,1,1,0,1,2
1730986,-122.418810212,37.7741251003,0,1,0,1,2
1731136,-122.415617252,37.756413769,1,1,0,1,2
1731141,-122.41638971,37.7652491154,1,1,0,1,2
1731267,-122.415000537,37.7620990021,1,1,0,1,2
1731314,-122.416230393,37.7636337703,1,1,0,1,2
1731421,-122.415000537,37.7620990021,1,1,0,1,2
1731450,-122.416075285,37.7844496613,0,0,1,0,0
1731505,-122.418467748,37.787965257,0,0,1,0,0
1731542,-122.417710345,37.7842362878,0,0,1,0,0
1731895,-122.416075285,37.7844496613,0,0,1,0,0
1731943,-122.416261837,37.7853750846,0,0,1,0,0
1732124,-122.416075285,37.7844496613,0,0,1,0,0
1732180,-122.417180449,37.7619674218,1,1,0,1,2
1732321,-122.416075285,37.7844496613,0,0,1,0,0
1732877,-122.418274172,37.7870372044,0,0,1,0,0
1732971,-122.414845139,37.7605000726,1,1,0,1,2
1733049,-122.416075285,37.7844496613,0,0,1,0,0
1733086,-122.416261837,37.7853750846,0,0,1,0,0
1733140,-122.416230393,37.7636337703,1,1,0,1,2
1733274,-122.41638971,37.7652491154,1,1,0,1,2
1733348,-122.419930112,37.7868262082,0,0,1,0,0
1733443,-122.422586142,37.7720472598,1,1,0,1,2
1733549,-122.418368839,37.7874861572,0,0,1,0,0
1733563,-122.418486297,37.7634954373,1,1,0,1,2
1733959,-122.419104425,37.7868764842,0,0,1,0,0
1734140,-122.417903978,37.7851670875,0,0,1,0,0
1734384,-122.421056878,37.7923840814,0,0,1,0,0
1734582,-122.41638971,37.7652491154,1,1,0,1,2
1734590,-122.423227152,37.794817352,0,0,1,0,0
1734647,-122.417019321,37.7891095539,0,0,1,0,0
1734943,-122.419039119,37.7907880214,0,0,1,0,0
1735341,-122.416261837,37.7853750846,0,0,1,0,0
1735442,-122.420497289,37.7896188192,0,0,1,0,0
1735661,-122.41638971,37.7652491154,1,1,0,1,2
1735673,-122.418467748,37.787965257,0,0,1,0,0
1735723,-122.418274172,37.7870372044,0,0,1,0,0
1735944,-122.419860962,37.7553668829,1,1,0,1,2
1736103,-122.418368839,37.7874861572,0,0,1,0,0
1736237,-122.418368839,37.7874861572,0,0,1,0,0
1736263,-122.41739283,37.7909741244,0,0,1,0,0
1736283,-122.416230393,37.7636337703,1,1,0,1,2
1736407,-122.416230393,37.7636337703,1,1,0,1,2
1736427,-122.420307356,37.7886989511,0,0,1,0,0
1736501,-122.416230393,37.7636337703,1,1,0,1,2
1736503,-122.42206273,37.7899200015,0,0,1,0,0
1736627,-122.420941906,37.7875961622,0,0,1,0,0
1736739,-122.416261837,37.7853750846,0,0,1,0,0
1736951,-122.418486297,37.7634954373,1,1,0,1,2
1737028,-122.421056878,37.7923840814,0,0,1,0,0
1737200,-122.417817853,37.7578884408,1,1,0,1,2
1737270,-122.418537075,37.8061515936,0,0,1,0,0
1737359,-122.443479363,37.7987907016,0,0,1,0,0
1737399,-122.418658295,37.7889098399,0,0,1,0,0
1737467,-122.418467748,37.787965257,0,0,1,0,0
1737472,-122.416230393,37.7636337703,1,1,0,1,2
1737628,-122.416075285,37.7844496613,0,0,1,0,0
1737771,-122.414683321,37.7580774437,1,1,0,1,2
1737955,-122.416230393,37.7636337703,1,1,0,1,2
1738056,-122.416235852,37.7849125738,0,0,1,0,0
1738107,-122.418368839,37.7874861572,0,0,1,0,0
1738159,-122.413591696,37.7638222259,1,1,0,1,2
1738286,-122.418486297,37.7634954373,1,1,0,1,2
1738332,-122.414845139,37.7605000726,1,1,0,1,2
1738433,-122.416261837,37.7853750846,0,0,1,0,0
1738458,-122.418274172,37.7870372044,0,0,1,0,0
1738461,-122.416075285,37.7844496613,0,0,1,0,0
1738719,-122.416261837,37.7853750846,0,0,1,0,0
1738963,-122.417332583,37.7635718956,1,1,0,1,2
1739002,-122.418274172,37.7870372044,0,0,1,0,0
1739015,-122.420211965,37.7882225424,0,0,1,0,0
1739133,-122.416261837,37.7853750846,0,0,1,0,0
1739164,-122.416230393,37.7636337703,1,1,0,1,2
1739295,-122.422874083,37.7930494294,0,0,1,0,0
1739334,-122.41592985,37.7604330004,1,1,0,1,2
1739482,-122.417964484,37.7586968166,1,1,0,1,2
1739525,-122.416720982,37.7571677817,1,1,0,1,2
1739753,-122.416230393,37.7636337703,1,1,0,1,2
1739839,-122.421243016,37.7589232154,1,1,0,1,2
1740158,-122.418361693,37.7571229385,1,1,0,1,2
1740444,-122.421949488,37.7884881521,0,0,1,0,0
1740471,-122.407321012,37.7684384856,1,1,0,1,2
1740480,-122.420307356,37.7886989512,0,0,1,0,0
1740644,-122.415617252,37.756413769,1,1,0,1,2
1741003,-122.418486297,37.7634954373,1,1,0,1,2
1741059,-122.415000537,37.7620990021,1,1,0,1,2
1741301,-122.417812559,37.7571005796,1,1,0,1,2
1741539,-122.414845139,37.7605000726,1,1,0,1,2
1741737,-122.420211965,37.7882225424,0,0,1,0,0
1741756,-122.418486297,37.7634954373,1,1,0,1,2
1742328,-122.418467748,37.787965257,0,0,1,0,0
1742473,-122.421698954,37.7913361434,0,0,1,0,0
1742547,-122.418274172,37.7870372043,0,0,1,0,0
1742625,-122.419672955,37.7896689412,0,0,1,0,0
1742781,-122.416070933,37.7612142237,1,1,0,1,2
1742873,-122.414197486,37.7446268939,1,1,0,1,2
1743014,-122.417710345,37.7842362878,0,0,1,0,0
1743065,-122.416230393,37.7636337703,1,1,0,1,2
1743115,-122.415921585,37.7596123169,1,1,0,1,2
1743267,-122.418368839,37.7874861572,0,0,1,0,0
1743921,-122.410135236,37.7841889075,0,0,1,3,3
1743945,-122.418279075,37.7498209864,1,1,0,1,2
1744045,-122.416078424,37.7620347867,1,1,0,1,2
1744101,-122.418368839,37.7874861572,0,0,1,0,0
1744269,-122.41638971,37.7652491154,1,1,0,1,2
1744558,-122.416230393,37.7636337703,1,1,0,1,2
1744636,-122.415473932,37.7556332979,1,1,0,1,2
1744731,-122.418368839,37.7874861572,0,0,1,0,0
1744928,-122.419560438,37.7521716092,1,1,0,1,2
1745054,-122.41118235,37.7591632978,1,1,0,1,2
1745110,-122.49146666,37.7610079077,1,2,3,2,4
1745133,-122.416230393,37.7636337703,1,1,0,1,2
1745145,-122.443009987,37.7218704825,1,2,2,4,1
1745328,-122.418467748,37.787965257,0,0,1,0,0
1745355,-122.400180244,37.7913046529,0,0,1,3,3
1745485,-122.420497289,37.7896188193,0,0,1,0,0
1745951,-122.41638971,37.7652491154,1,1,0,1,2
1746016,-122.414849773,37.7612879252,1,1,0,1,2
1746137,-122.417423841,37.7587860207,1,1,0,1,2
1746192,-122.416230393,37.7636337703,1,1,0,1,2
1746212,-122.420021471,37.7872807076,0,0,1,0,0
1746288,-122.416230393,37.7636337703,1,1,0,1,2
1746378,-122.416872884,37.7587640201,1,1,0,1,2
1746438,-122.418274172,37.7870372044,0,0,1,0,0
1746680,-122.417323189,37.7627500213,1,1,0,1,2
1746719,-122.418844748,37.789829767,0,0,1,0,0
1746729,-122.416261837,37.7853750846,0,0,1,0,0
1746919,-122.417964484,37.7586968166,1,1,0,1,2
1746985,-122.411580508,37.7590834646,1,1,0,1,2
1747041,-122.417802963,37.7562822237,1,1,0,1,2
1747316,-122.418467748,37.787965257,0,0,1,0,0
1747397,-122.415781282,37.7588312135,1,1,0,1,2
1747528,-122.417339032,37.7643660723,1,1,0,1,2
1747541,-122.42206273,37.7899200015,0,0,1,0,0
1747706,-122.419225511,37.7917052018,0,0,1,0,0
1747730,-122.404847848,37.7951006528,0,0,1,3,3
1747903,-122.41739283,37.7909741243,0,0,1,0,0
1748250,-122.417964484,37.7586968166,1,1,0,1,2
1748288,-122.417964484,37.7586968167,1,1,0,1,2
1748811,-122.416230393,37.7636337703,1,1,0,1,2
1748940,-122.418108926,37.7594801326,1,1,0,1,2
1748980,-122.420120319,37.7877570602,0,0,1,0,0
1749043,-122.416075285,37.7844496613,0,0,1,0,0
1749148,-122.418904205,37.7570361132,1,1,0,1,2
1749176,-122.41638971,37.7652491154,1,1,0,1,2
1749235,-122.414987729,37.7612794105,1,1,0,1,2
1749292,-122.416261837,37.7853750846,0,0,1,0,0
1749495,-122.403404791,37.7754207067,0,0,1,3,3
1749595,-122.419058868,37.7594227506,1,1,0,1,2
1749645,-122.417955822,37.7578801214,1,1,0,1,2
1749726,-122.418844748,37.789829767,0,0,1,0,0
1749735,-122.415000537,37.7620990021,1,1,0,1,2
1749760,-122.415155941,37.7636979309,1,1,0,1,2
1749850,-122.416261837,37.7853750846,0,0,1,0,0
1750045,-122.418658295,37.7889098399,0,0,1,0,0
1750535,-122.41592985,37.7604330004,1,1,0,1,2
1750543,-122.416230393,37.7636337703,1,1,0,1,2
1750611,-122.419672955,37.7896689412,0,0,1,0,0
1750684,-122.410672559,37.7583293317,1,1,0,1,2
1750707,-122.419866694,37.79062691,0,0,1,0,0
1750769,-122.418368839,37.7874861572,0,0,1,0,0
1750878,-122.418486297,37.7634954373,1,1,0,1,2
1750917,-122.418467748,37.787965257,0,0,1,0,0
1750926,-122.416075285,37.7844496613,0,0,1,0,0
1750963,-122.410078545,37.7725264934,1,1,0,1,2
1750984,-122.416075285,37.7844496613,0,0,1,0,0
1751115,-122.418467748,37.787965257,0,0,1,0,0
1751213,-122.418486297,37.7634954373,1,1,0,1,2
1751305,-122.419515708,37.7634292328,1,1,0,1,2
1751617,-122.417903978,37.7851670875,0,0,1,0,0
1751764,-122.41638971,37.7652491154,1,1,0,1,2
